# Exported with SCiLS Lab Version 9.00.12376
# Export time: 2021-06-28 12:49:12
# Generated from file: Y:\Ellin\2021\2021-06-05 MB posMS lipids_DHAsublim.slx
# Object Full Name: PCA_06-05-2021_MB_Imaging
# Object ID: 4bc6ff20-b56f-4d2f-8ce6-2354ad0fbddf
# Object type: PCA
# Object creation time: 2021-06-28 12:48:23
#
Spot index;Coefficient 1;Coefficient 2;Coefficient 3;Coefficient 4;Coefficient 5
4114;-1158797.19870349;18028489.7424735;11931632.0746396;3301289.96371512;-3335831.86462705
4115;24423397.8154467;15015903.6578975;27147690.7541506;2119157.90344957;-7102113.25284235
4116;13823350.7040015;15411633.3968138;21330068.9477261;2781449.11452426;-6243315.67583248
4117;12483522.8030949;20404644.2707222;21174528.9793316;3328183.26954225;-5125849.55174441
4118;-3660585.2978614;8135559.7238111;17346115.225925;13154240.9137853;1476640.90948686
4119;11588312.7599612;13592089.2939496;10506290.4092377;11147297.8469432;3561410.45027402
4120;2196439.84398343;13012755.3701355;5795536.29798866;10315169.4457952;4371985.74994327
4121;-4975551.9214603;14125380.3336388;3740759.00428081;8805705.5500553;3219954.08510125
4122;-12003821.0556303;12849752.1043206;177547.232513933;8489799.52548514;3058540.96957223
4123;833558.833708062;12840667.6370659;2213823.24999245;8960062.12600146;3341976.31371735
4124;-111714.783605917;13744080.7952806;3024694.25257275;9304158.8438769;3468611.89406656
4125;-2957949.95867311;10340989.7471672;562301.183857469;9406720.47633643;3963017.62307686
4126;-10347233.2455907;9615315.69053898;-5799563.35298225;8970593.36572554;2116465.21547732
4127;5747088.28152036;8562279.81478781;-8830978.38764332;6519486.58141317;3002927.46734493
4128;-3801358.19795648;5964775.54882724;-2352647.74379383;5671107.54949038;2553296.83732103
4129;152471.980037812;3246399.82142331;135150.476090799;7186247.0305521;3022930.53216675
4130;-10108057.0501597;4826446.40133371;3145333.92428996;5992857.3829636;1184778.36104404
4131;-257802.39466385;6291470.34782694;4756850.13907343;6761105.66636323;3796407.87495025
4132;-5820159.46342264;7070043.04701777;2200322.43878122;5399797.97048673;2979241.33273067
4133;-6604808.11711766;9383379.80723867;2502204.11727536;4284657.15306583;2836023.86564113
4134;491497.410145474;8533423.36344746;2793474.43469148;4277080.07590662;3106072.98793009
4135;-2318881.54089889;6609689.46505113;-6366766.09876236;2987262.57111048;2254290.41849585
4136;-12808029.7776399;-1459577.09056023;-8578496.52310655;-1076714.89365363;425428.826296596
4137;-4390666.42447408;-10816476.9390222;8860517.38303392;4643700.10670302;2154168.43166204
4138;-8016320.3324378;-10035434.4417177;11105875.687921;4143127.73939877;1856094.53608753
4139;-15725367.2305606;-9874838.53290707;7501906.74913678;2893684.64781076;2409984.7641146
4140;-33916943.0449329;-12610008.1124813;3061929.57435129;-463357.061504978;3694324.24401596
4141;-22230640.8717373;-17495097.4950246;-1072118.05635112;-1991057.85906629;7838980.72909975
4142;-30880319.6620897;-17913511.3240966;-4690784.89781089;-1070518.12371347;8583436.21904346
4143;11555927.4196962;-21462213.8712276;7211832.12750526;-2029254.24216493;6230342.23457483
4144;-22367342.7440023;-265983.072638691;-7007018.70896636;845999.900734895;1320325.9025294
4145;-14697211.6158123;382008.700056242;-1460318.12929076;1035318.1480051;1928020.86471648
4146;-7784699.74410846;-3204537.15595624;2125319.5172136;1174172.15063383;1330419.96084711
4147;-1704502.00566003;-4619956.62530035;7576368.46925837;642042.220027255;1157430.60429816
4148;-10041658.0976002;-3178244.34436641;3005609.37584818;1133137.19066282;1220501.18924139
4149;-5652525.58371317;-4918854.87463534;3610765.22139107;804111.866448174;1849485.14104478
4150;-15568531.496626;-5694030.74478479;1337366.75945232;846611.758762315;846384.87704771
4151;-6891421.63631677;-5822434.28072617;7314958.69944464;1205558.12897006;545779.024544503
4152;-17143768.671698;-8829968.36313475;5007477.94647041;251795.530608478;-355418.893278324
4153;-9396504.26096144;-16114119.5746882;9556670.62279932;-112427.910444841;268765.731830648
4154;-22848484.6436394;-16237423.2832706;5828151.2652439;-687971.735986966;-1023152.86807665
4155;-13471207.7741482;-14138732.4566485;5152645.06694619;-183184.298398882;-232941.703556149
4156;-12464445.206152;-14318362.246786;4530884.25553632;516.562146032696;-7062.88595654393
4157;-7137529.11661216;-20321045.463139;11433846.9845674;699704.338813114;198022.054467369
4158;-20928939.4024576;-21074136.7418694;7926544.46319719;1688686.77359764;-1421034.86548137
4159;-13570019.7361938;-21801193.7574862;11493652.4248745;676855.804620523;-648345.829470798
4160;-13696936.5991782;-12116840.3578069;7616847.10991134;472708.365985787;-743704.420180275
4161;-12329471.2284612;-17215600.5055592;6771818.4146096;-1153982.23688508;819826.131612489
4162;-14917763.0564779;-20776721.7335743;10934997.4093539;-1745575.30861051;-20805.0871512667
4163;-13951617.6481237;-21970537.1117358;12124637.6089008;-1458560.20909312;-722374.782836397
4164;-17401027.6312247;-21656858.6474206;12449392.9977522;-857282.777249473;-2216502.94561489
4165;-18015340.8078335;-24695739.9099822;13510771.2539825;-1324791.15120931;-1412282.67122332
4166;-15272187.8613919;-23355878.2848302;10493684.8832173;-1206713.06546929;-456662.842183006
4167;-14377193.0806027;-20916021.0365147;12428820.7123833;-357626.776754198;-2511934.12662161
4168;337351.785600347;-23309090.0625143;19074784.4003543;185309.450306403;-2391660.6891775
4169;-6439868.3642861;-19934855.6058891;12719262.3815743;-8027.72737558222;-1516220.80119437
4170;-6967988.71703751;-19798728.0650275;11199804.9091294;-539528.205076974;-1039429.30519546
4171;-12506513.8978096;-17220306.6099436;7206004.92051711;-535452.178606891;-1598560.39051272
4172;-12321907.4425549;-22323802.1039615;8992959.10962198;-722041.84038591;-1738384.74799904
4173;-8122798.18653393;-26937778.2841458;12770071.060838;-532564.272124436;-602489.524576878
4174;-2837957.15185287;-25430108.9224592;14798148.332444;-702696.027526943;-2052218.46382061
4175;-5987720.91186264;-21055552.8955663;11913421.3980013;-436202.848181037;-1665882.97277576
4176;-13610258.3996931;-17030658.937834;10312051.8612258;-89370.1622211821;-2891629.61388799
4177;-4736071.77686988;-21203035.2187712;12372225.7414205;365020.331618294;-2597291.66145057
4178;-11518245.0174268;-16056284.1735887;11486893.5723393;-166867.356733506;-2908037.56777367
4179;-15094046.0045589;-12572609.255927;6880631.51953525;45216.7756549428;-2194072.86715135
4180;-12707517.0936964;-13787206.1855335;7474932.1295841;-355839.004906573;-2488380.24117491
4181;-8054232.60527743;-11230587.3697004;7557120.77558861;-111661.843472295;-2899439.0821808
4182;-6945835.09514142;-9658883.59658199;11153575.0214807;-220322.906777514;-3507928.7250465
4183;-4816516.4677521;-11330672.9041768;12429613.1884651;-13681.5615196216;-3952527.5028529
4184;-5136827.4114724;-7663581.51664819;8498902.63715154;-123003.128352196;-3025694.46661568
4185;-2171328.07593755;-5595382.85579915;8502882.03897123;-228837.07719652;-2185478.56937448
4186;9662977.14021608;-10305188.6624006;9341871.89708561;-462360.204777651;-1340291.57914647
4187;4998124.64404297;-4341256.16403491;10013198.2179411;-1184514.7638227;-2288633.63684133
4188;851754.023707729;-5435423.94901565;7327579.8036232;-1232001.63816615;-1600640.48250959
4189;-546707.99107666;-5829561.26487474;5665389.21228419;-1121898.57761949;-1504985.62122238
4190;1495221.57361037;-2950657.89130428;4453271.09038251;-75289.7554170536;-1263866.15331065
4191;8825148.56011968;-1067414.04131132;10083436.5631372;225815.679841649;-2144904.76379853
4192;158989.382640368;610425.779974355;4965016.47322498;-184512.219454445;-990471.544282537
4193;-2554342.4740223;4862775.54368937;4949060.84024429;-191010.789748546;-772531.791031413
4194;-8386269.45589561;3012578.79238015;2545098.63282244;-259928.065636815;-759884.660858105
4195;-3326436.41789407;-2448328.65336151;2274050.39257172;-823138.178360034;-1234854.11003411
4196;153944.583273137;-8298133.08007261;6173043.09919194;128882.378259424;-1596068.53061632
4197;2100688.56748825;-10446535.5602955;8969635.92856417;654206.176599028;-1512002.76197742
4198;-5773923.67434982;-7720980.69188589;5035474.69179114;-2138576.40669006;-92631.3390525233
4199;-25917795.5072211;-19168231.9659381;5372705.83610209;-4938101.34993905;-239230.300132465
4200;-15590214.2580158;-16370254.1729376;6522733.15622415;-4001885.93902887;659616.267376327
4201;-24749923.0278136;-14028687.3389324;-887674.869736352;-2619767.88951529;1589478.89976473
4202;-16744276.8296184;-18422466.1781068;-12789725.1717322;-2288531.78230564;4724481.12779669
4203;-842326.938001134;-12331215.55358;-17468261.9601053;-994747.781178311;5384872.88263472
4204;4988069.78747138;-6309244.10761687;-21546429.0904655;-318770.870093608;4289524.39800952
4205;-1297557.74128815;-2543087.97164252;-25937949.8857692;537405.863231705;3542265.62749012
4206;-9718553.30899651;-10552178.2153811;-21117990.3519293;97137.073832536;6602120.63203639
4207;-21910182.4199861;-11428825.0900194;-19364104.4347107;126569.846327554;5811077.59245084
4208;-17753990.7854038;-12990519.9426797;-19814298.6689035;-1046051.10061811;2506254.45004563
4209;-16951434.9198804;-28792308.199642;-5970288.95864451;-4583574.33277002;4278511.28640627
4210;-21246944.9588847;-19302241.7221044;61817.012667156;-4506165.30725725;161632.599173227
4211;-19701101.8118542;-12943698.9831812;1849083.04573795;-4881119.7378628;-1813872.9386336
4212;-17914767.6619863;-7037979.42508613;-1999423.20087452;-3091334.69103768;-1947121.06233149
4213;-7259339.19791157;-4625762.59795324;1664267.04401733;-2038327.68478378;553879.547876107
4214;1501299.00801116;5549222.63844663;927378.294365861;-1458652.76870068;634927.870921629
4215;1382403.36479069;7136037.79673372;-4271256.58658832;-1134444.36782566;394515.503183263
4216;-2564392.33317825;11103121.8258305;-4223450.95663837;-1268209.94422913;372101.757236006
4217;6169513.42937347;7748455.63360349;-4520264.56327857;-1444316.29822328;643897.133333541
4218;9991962.44874662;10141267.1016211;-3871597.91523022;-1431432.72876766;-425882.793787074
4219;723043.16127069;8627816.65232078;-5543897.97985182;-1407138.15778068;-367799.518485877
4220;5078818.01125729;10038259.1780255;-3845675.42273611;-1723432.99033735;428007.02738107
4221;168823.403651947;10914215.9768736;-3226331.22064297;-1691893.96926573;-336569.722697808
4222;6362489.84258646;8540797.82587445;-3873918.78960517;-1697975.32190264;-389761.81309174
4223;-8742703.82929403;8007869.42851297;-7087901.34040783;-1672312.07080529;-500709.683611661
4224;-1843164.10234025;8444901.69882896;-4236105.21723135;-1831659.34693545;-550412.344247088
4225;681976.794066074;8975507.25104271;-3998433.93471925;-1467776.27168955;-831098.317235592
4226;176964.985511225;10783834.736538;-4247544.79517304;-1660283.50982433;-967765.780115774
4227;4368463.25342821;12044097.5741076;-4525123.227448;-1074012.7794312;-1060335.71179388
4228;-2172725.14400343;9793788.6545381;-5894824.68649417;-835231.971980165;-897299.88114948
4229;-1897811.02537266;11482596.3930411;-3646462.33170698;-1827545.50908592;-1609345.65786609
4230;-1608709.84530601;13182739.1426563;-4986805.78110347;-1150330.51242368;-1369933.54515169
4231;14889696.8753673;14353596.826265;-3731411.35282394;-1627910.37170059;-583151.058110778
4232;7092867.46145977;15134844.0252706;-3810029.07987233;-1276697.4036291;-547780.135013836
4233;6587087.21615319;17680228.2133624;-5512491.96680423;-1556330.15354358;-855201.975972526
4234;2916754.30860133;17707497.9867752;-4885450.71013039;-1690849.85323012;-664035.954795191
4235;4761527.60134669;20646654.6047793;-5779237.0366872;-1907811.06457201;-753784.259967359
4236;24701373.8747047;19754364.208988;-6113784.21905894;-2524027.03259724;-1615950.68488065
4237;18015918.351311;21442700.075738;-5799573.21841988;-2347521.67522726;-1468607.78422721
4238;20710910.9961121;25116968.4213278;-4537479.59104473;-1364925.76712527;61364.1569707
4239;4638818.06245124;23000952.4894577;-5312015.65684387;-1260078.11960102;165220.416372128
4240;35186493.8036125;26026767.0716167;-13766966.8237916;-1074608.29080923;-525246.824055051
4241;64547381.0734081;76852547.4266291;51568741.3221005;-5071375.3354791;-198247.955444918
4242;35443230.5877775;104638831.910733;91163152.826445;-7065033.88594972;-2892987.70572064
4243;-25754457.8314131;14103086.4779347;6517844.37756469;5979781.15787942;101835.035580944
4244;-15551397.0271331;14729240.0520985;9801192.3795278;4102103.96396107;-1416976.57697212
4245;10125270.8572878;14949292.541333;23285039.5800923;2487987.34005326;-6397812.84907663
4246;9862695.78311054;17603377.2573368;21452936.2942786;2097337.53125723;-5281678.94072906
4247;3899721.19606348;17605572.2201648;19632252.6951604;7208796.85024348;-3257694.12026703
4248;-2594606.31586286;11496021.5641834;14009633.5725165;9884094.87686714;3239352.42718424
4249;6252093.95222083;13717335.4788743;8495882.79038036;9739349.80530561;4357929.49036781
4250;2959258.7624626;13059614.5562944;5609293.99405338;10099179.6498088;3604375.5126401
4251;-11002790.5362666;14213442.6808513;2283220.95190632;8909791.37227958;2115158.86979842
4252;-13185314.1562779;12096450.6544962;1066651.35229583;8366069.99432478;3414848.41362009
4253;-1028985.81779309;12929281.4741003;3345808.65983251;8383119.99267348;2977520.86457453
4254;7434683.55851874;12464368.9322348;2017829.15860707;9128093.10222631;3347354.47185987
4255;-11608845.3697542;10747726.2109436;-2117533.14540188;7410979.23048296;1774755.25569888
4256;947463.757890542;10392280.7658117;-573613.641548531;7308548.16843175;1471796.31240206
4257;10288258.5915443;6724025.83245189;-10390758.5137893;3744663.22822577;1558527.02362417
4258;9124328.68630832;2893628.45888459;-5011181.93476551;5209934.88361875;2650232.61316275
4259;10312163.5453265;2320655.08515721;3333034.83875516;6317242.59351249;1366405.6285393
4260;1733422.24048502;4501982.99789404;4003147.72488744;5570717.56307724;2307802.61823419
4261;966258.586129385;5071255.97273744;4595922.62156684;5877830.57664502;3578672.5387948
4262;-6365167.25355967;6939652.05651802;2810916.45127906;5635892.17706583;3410248.8530872
4263;-5126189.12235413;5347719.76294363;1645795.03003601;4205441.02551116;3278293.58302338
4264;-3524544.07373619;9719219.95481771;3315093.91045602;4022545.17210265;3464392.88115655
4265;-7747006.31903717;5098996.68050127;-2179972.00820158;3465793.10072915;2032145.9891199
4266;-15868594.8073415;3729179.58567574;-13281688.0142735;-417305.613343942;689646.843087532
4267;-9477122.81769139;-4385073.49159359;-6578494.87759293;-1558586.65876578;2884176.82304686
4268;-35411533.5389504;-13502481.0714411;44337.5325503277;-233883.159479933;6228310.49121484
4269;-51146478.5631293;-7614909.53059661;-10467815.2466377;-766836.126968851;5509990.1843069
4270;-60340836.5401612;-12882938.8227391;-7981939.02388878;-148729.041719697;6277628.88986662
4271;-30123321.8323695;-10111626.7756247;-9006546.57460949;-869649.298097947;6743070.41799031
4272;-45858612.9524458;-15036763.2340461;-10258385.1007657;-286358.619414892;6750515.54148755
4273;3004856.82482432;-16330603.0361324;-1028608.54057102;-1434710.12331183;4849805.94697827
4274;-28421652.7890761;1264484.43933339;-6054410.91892045;1004483.88476948;787467.305316038
4275;-18230075.2052144;2008354.44345399;-1062838.74902518;1453734.82189013;1461974.17951613
4276;-8401902.42110146;-5912305.96437085;3284015.51426814;1110283.50117504;950877.974635589
4277;-9135726.82617339;-1731609.11780547;4283320.86514333;902602.165122697;657651.030801688
4278;-6153572.46169863;-1693799.145215;5000785.87501208;1494547.87910764;1943991.46480919
4279;-1912998.59389771;-3741410.83296085;7555677.33640666;1572119.3086607;974982.366756432
4280;-15072565.0607009;-3257359.16026029;2986386.71182215;1705939.85238769;680128.125952254
4281;1149206.08365884;-4926253.77633369;7978871.24441821;1170011.1230517;1153339.36991717
4282;-9203202.51570799;-5361505.80746143;4935365.00856028;1631801.09758506;141764.376534246
4283;-18416578.1183529;-8660360.36020945;5390074.28681887;1032042.91200052;-562527.799404546
4284;-17077964.5711801;-15241043.1822997;7787033.71105324;-891752.256884888;14873.4708144181
4285;-9437753.55824523;-16158216.7691404;6771941.20374797;-251785.166012481;5280.99168273363
4286;-7333057.30367469;-14918591.3833895;7151517.58478952;68887.1028119814;354116.514867076
4287;-11766451.4078397;-19057938.0452279;10722006.2098979;1910406.64726091;-1103189.36998774
4288;-20743713.5512948;-18066944.9830295;7538766.14236798;1015287.85120647;-1644461.71859164
4289;-17133666.6697383;-25146005.3740514;12947808.0665458;-595018.722146318;-27586.2151155021
4290;-13141220.1061159;-17949757.3194544;10667577.3506858;-363721.541690759;263058.364527363
4291;-16554845.3817508;-14022107.4240098;6585848.59181103;222385.446446898;-595868.873819355
4292;7346174.46449932;-21667824.9769856;18885551.1146644;-684388.941514886;436048.544585818
4293;-16641789.3251678;-20537758.9031615;10889786.5603531;-1327009.48547168;-1047073.10000592
4294;-14026328.0128235;-22530709.3651896;10874320.982867;-1258288.76186552;-1096936.53233922
4295;-10847413.1786451;-23938826.375288;13260096.1571367;-687645.234199327;-1307948.6727214
4296;-9257636.88048601;-23568235.6271763;15906984.5982988;-313431.117914443;-2589451.080632
4297;-9682465.24050019;-23178537.9583022;13706559.4981594;-902141.916687307;-1578732.6213675
4298;13047542.2270829;-21055263.6861955;21869192.809199;-407915.205740111;-1676121.05842869
4299;-17016132.9607998;-16177035.8389207;8581643.02743901;154994.260700804;-2136847.33056834
4300;-14693210.1883024;-16358484.4934806;9045398.26090872;-198044.706837842;-2236514.70020287
4301;-19567977.3966345;-17313657.5254274;5537990.97730492;-460428.418786489;-1385951.02877673
4302;-12473337.5005781;-18084478.6966237;10616387.040764;-736365.747556293;-1538926.46853345
4303;-10379404.8283602;-26746020.6780277;13196509.0632443;-1460636.85018896;-902559.090137599
4304;-12401092.4711251;-24729882.4555416;12069012.5774297;-234823.438769193;-1593180.29851896
4305;-10515228.6099393;-21956962.3055311;13039129.5981049;-215642.176563336;-2108349.98500787
4306;-6274768.38266423;-22103420.4012137;14115221.1074394;-117254.889338785;-2087922.6845124
4307;-9569704.76800246;-20763825.6647479;14514884.4213379;1254300.01433213;-3332304.96208779
4308;-10739237.1909051;-19709032.2601333;11324812.4297953;84271.8156730934;-2833817.00955383
4309;-2018399.01495991;-12591066.0707102;11652147.7373374;-15952.6093811216;-2461739.78387533
4310;-3202260.37641569;-9367442.20360123;8627033.47735209;520746.560547779;-1549378.65789028
4311;-1289521.99291227;-10336001.6878968;10204374.5149004;910298.843777372;-2038422.71531136
4312;1214898.67167582;-11020429.3713036;16587796.6812824;-182455.35837422;-2230909.0135749
4313;6282532.38730942;-11911041.3848596;14100092.5655821;-426736.343368461;-1309532.05035153
4314;2045870.42402149;-8781614.93526301;9512305.80150629;-939847.133223759;-2347582.5703508
4315;-5564720.34919556;-6374234.6118939;7111967.12383695;-796114.55466893;-1739371.91166919
4316;37618.9579593735;-5641789.24303452;7175160.71958139;-950291.70366002;-1034941.27747439
4317;-8367124.10559055;-2375384.35182356;5840451.61127809;-1333582.30519422;-1505314.60382769
4318;-1355418.12125657;-4806874.29300356;6922329.80385584;-306384.472868125;-1176319.70359721
4319;-3837086.82442669;-5011982.98884819;5621649.95139481;641819.508198028;-1197311.35216925
4320;-5623284.63049982;-2680735.22905386;6043652.9529181;-69309.754198018;-255816.040293629
4321;21126459.3953128;-7037330.32287354;15456322.4755393;-898029.795618241;155301.868041291
4322;-11094275.3138701;-9050509.26615881;8210717.57090605;-788623.438387583;-1631456.28747286
4323;-8095450.57026601;-20391512.6281856;13053310.8924601;-2401480.43295378;907034.819260942
4324;-13411768.7896948;-19557753.7451245;9915390.41032172;-2975628.24346448;380920.088704951
4325;-6288983.59617947;-6844628.34789966;4364700.21292392;-984518.418507775;157001.17785201
4326;-5343487.60626128;2739060.70156583;-488101.085830736;-1106305.7994794;361086.405258438
4327;1098157.04653254;14926969.2437881;-12604741.2607764;-1546569.66407241;442830.590299011
4328;1345784.96868351;5020609.82982266;-9022097.48970184;-3269313.39982269;1245221.63797073
4329;-20322999.4411688;-21211751.7749595;8334467.79765126;-5642161.90240732;941905.224742373
4330;-24866761.3767709;-16127857.1562518;3655795.4177999;-4075759.25048792;-36939.6117069553
4331;-21862090.1299398;-16252289.0669021;2329803.48352733;-3316359.93979602;1345520.46928031
4332;-24300008.9962606;-2149679.17092895;-5181422.71007682;-465401.867179407;1809721.06437127
4333;-27323148.2597988;7677468.57095288;-11918307.6589161;1202240.03041034;2806713.69313204
4334;-25608741.016855;7972772.19812682;-11084056.1741239;1442745.77480552;2950795.95659462
4335;-22338380.468276;6527747.68323545;-12929668.0698287;1265898.71125812;3588548.24864929
4336;-29327336.9266262;3281346.21015683;-14260447.8081562;734580.961887889;1672217.32302998
4337;-4700480.63333271;-4176826.53518149;-22162865.2534449;-157569.34948655;2871225.98920524
4338;5224623.19424501;-23086657.8263472;-14477555.9011019;-2408281.16418393;6887401.18808953
4339;-26398290.2211214;-18347787.8751952;-2807869.61585807;-3976589.92530411;-214188.742130497
4340;-19155419.3991467;-11640073.0679927;-374905.296968612;-4003047.18063075;-1998881.37788336
4341;-16908408.3811987;-9769172.13728852;185522.869135274;-3090757.97907402;-414317.934770791
4342;-2076133.86801113;8822656.85174326;-1264215.0716923;-468014.195806829;1950515.09137829
4343;-6215643.05547903;11309166.0500394;-6524951.36138256;-27520.3475588041;1811977.80839036
4344;7480645.59762654;12886680.6835856;-6147579.32554473;-850888.525758182;1335450.5884493
4345;-1364089.86404418;14153625.4096726;-6334753.38630692;-919797.450477451;236374.363410027
4346;-4600286.05085645;12773239.1376603;-5983445.84936032;-643301.806137807;554029.117169721
4347;6073224.25775344;13518845.6279448;-4866678.06415215;-1470941.86071905;1536480.96769687
4348;3296360.89692402;12804128.2522855;-4586686.8215961;-1434507.59531837;57459.637462885
4349;488721.556478228;12214708.1411037;-7926329.2795515;-1228687.25899676;185435.354855824
4350;4015401.13155437;12163722.7091435;-4912629.15451293;-1238160.46101761;-40609.2662596548
4351;-7832065.69581057;12043357.5689833;-7075311.24264095;-1379822.19301554;-1083438.65960895
4352;15683444.4585322;13533540.8510867;-2585256.50478486;-1506377.89012781;960213.614810759
4353;1135194.39508811;10877432.6960401;-3985161.72722359;-1829374.13980431;-650190.465310079
4354;-9121676.52004849;10270447.4406569;-6137292.73953787;-985735.81907502;-788260.784603482
4355;3155793.42149316;11728356.9029013;-4347162.95525364;-1942686.96884553;207856.39966001
4356;-653317.673029357;14241013.9354442;-4633705.85974826;-925971.899471064;-96105.7586660244
4357;-1392321.42318576;12353916.109074;-3823533.51010809;-1308173.79897119;-76433.9483401401
4358;7438850.96433209;14202269.8706133;-2463228.40012946;-1941437.56339065;188988.139809741
4359;-2648793.89221698;11481809.9901275;-5667588.08807319;-981498.957676928;-592112.204483953
4360;1027834.16137354;15383408.4899419;-2810141.48922572;-1514454.92243748;-299678.921321319
4361;695813.772289154;15170501.1620316;-4077860.65380899;-1356727.0808501;-596912.169902338
4362;1446203.62447126;15077940.2801686;-6894274.04008096;-1451041.04167524;-711851.965951258
4363;5380469.61059625;16036664.0013803;-8306670.94937993;-1105008.4912682;48833.9203524096
4364;6060185.2264315;18033698.6593834;-5111207.5093596;-2044706.19773841;200031.046911573
4365;6150540.55232996;20043716.3903877;-6673725.23532957;-1867179.99166341;-1287753.53089854
4366;6498528.42327914;19603081.8513117;-7046760.19121737;-2435318.4996918;-1116500.87090689
4367;23437971.9548652;25103188.8348945;-4549676.85302656;-2400515.57822697;-848159.879850108
4368;19582972.8669308;24547089.5944161;-3684280.8272212;-1047499.09952166;1068587.81877774
4369;6575567.56514807;23606824.584083;-7904805.16860083;-819716.151858743;695888.768911455
4370;102990981.21646;49994221.4146201;-25065116.0407928;-188010.950238165;759106.276466597
4371;68707955.4558192;83610900.5755975;66991701.3021373;-6512870.23686368;-421794.354397743
4372;36457103.7137338;112200377.443776;98100423.1810076;-7211148.75062172;-3758407.12086405
4373;-22823740.4620862;16575335.4531976;11655394.9733907;6088288.10452646;-215400.360100961
4374;-24491408.216547;15477155.5292352;4196005.22262745;3646222.54979068;-728440.677325424
4375;8943421.35800548;18688748.8220815;20796845.3273292;1735827.00824199;-4070164.0970736
4376;18270470.9492985;17437970.9585356;23926213.0684215;1409584.74912502;-6113789.548025
4377;13568028.6024473;14526127.9930455;27388860.9847682;10747050.9078392;-2311092.16564768
4378;5743744.67649212;14197717.7336303;13288504.7698848;11047329.3191876;3579379.35157787
4379;2996387.58129997;14718359.0699607;8354693.97096737;11166367.7061141;4816739.86526212
4380;5556183.41448021;14347508.2389423;6018167.71787003;10901661.9532225;3998017.57512742
4381;6122347.98378087;15027869.6908867;3560413.21000639;10468430.3728347;3608401.03457212
4382;-12776070.8957932;13050252.2326219;-873045.221417093;8478278.21301544;2938692.38320494
4383;-5988761.55978332;13490411.4041225;2857983.27330607;9366486.69390844;3539021.71477705
4384;-8053428.50470006;12279731.2570115;2850189.69025453;8856788.4434156;3683702.05281732
4385;-9594674.95476967;9184185.17237765;-913465.108948554;7625037.33879755;2244763.520967
4386;14335240.9713134;8369498.07788996;305614.624918773;8427048.31886435;2893138.25496882
4387;-1384812.9577016;9983333.04370825;-3437470.09214795;3692033.21850083;2060100.12473316
4388;-433045.99631671;7080168.86437965;-95395.8036149172;4840974.57251971;2892865.20144652
4389;18719433.9425269;2636329.35119157;8733661.66543781;6163634.92402149;2594218.81605313
4390;17152781.8135353;-540293.129444569;12287649.7753697;6480469.48365937;2799935.02396256
4391;6002212.31420363;5240894.24729994;8659397.66877042;5967920.79592665;3144057.73994575
4392;-3827559.16482239;4578948.46869008;4473140.91132326;4988082.40452702;2593789.43318468
4393;-5188212.53975901;5902048.1212528;1724562.16301308;3912905.75402958;2468195.2238163
4394;-6451544.65585847;6205280.74607512;982053.703701385;3254489.4259416;1778393.39556823
4395;-7886314.30497198;4154505.1987578;-2579510.48530129;3222179.98859355;2329436.48346017
4396;576049.036689033;476474.606749471;-4926791.28176081;738929.082783323;2776418.04043682
4397;-5818273.73531687;6778254.73546876;-23352438.9354485;-2726749.05694539;720609.805046319
4398;-57665484.2841267;-9928860.00181139;-12581490.7373432;126524.443171552;6018329.17907681
4399;-57795427.7551542;-12802653.1425041;-13326914.2657478;-525324.274203264;7477689.50457382
4400;-65130088.1315917;-11553598.9441363;-11223295.3587393;662376.975706739;5667430.56991779
4401;-59447218.8026965;-9725010.05954447;-14853789.0539711;68584.4337156099;5155333.23721647
4402;-52653414.8650615;-14056253.3253265;-11059086.6701396;230772.895640199;6339706.07261844
4403;-24372331.0760303;-3950153.74772555;-8048478.65284506;649748.26512162;2834559.47190132
4404;-20744235.860914;1127328.04529357;-3291195.63759992;1758688.40356109;2142193.20240467
4405;-12434895.6547999;-2017665.51812744;1885583.07166809;1098976.24594943;1814957.46887947
4406;-11236081.304457;-4630635.99227929;3221038.86149206;1007665.75155972;460346.972641892
4407;-13910160.4116291;-7251367.12576437;5474595.84149799;1679960.84111438;1593566.08180905
4408;-5895057.79021762;-8097049.65054345;7627454.6165301;2534136.57672535;2577904.45198748
4409;-8042349.77717756;-9198013.76299109;9885400.55074136;3095061.863125;1762494.26258158
4410;-6179689.78433015;-10939688.7994832;9781177.82254345;2413428.99628725;1332344.05669876
4411;-14310842.3433788;-7614504.81103885;5742701.89485257;762924.2380348;646763.458631687
4412;-11501307.8610231;-6616009.83394743;3283265.15142905;711309.121373904;617816.400538353
4413;-10894008.083836;-9057166.41197903;3797052.21024143;771067.383323736;-652192.536385445
4414;-9892781.29328924;-11202099.1021489;6453087.52377775;-31846.2920762128;8134.59573396017
4415;-22818589.0379304;-13492633.0048645;5713279.28024166;-846938.130623036;-557516.076964023
4416;-14332133.5531923;-15555049.8797391;7267515.66436434;439186.84787682;-722633.866936822
4417;-9921564.93396663;-19780022.272811;12957936.7170066;3194475.08189231;-2322081.65345685
4418;-5067943.4194127;-19069494.5535671;13670784.4508711;1802252.89661214;-1028419.15519213
4419;-21556929.67914;-23857943.8680703;14278741.4237683;1178110.21717549;-1998109.43575635
4420;-17714660.2764241;-26099744.4805893;13806953.9164848;912503.514536261;459990.108771555
4421;-17882482.9053221;-19937263.9450539;9472376.46084327;-526495.286941316;278892.380055666
